Brand,Model_No,SubmitStatus,Config,Country,Power Input (kW),Cooling Capacity (kW),Refrigerant,Type,Variable Output Compressor,IMG
HITACHI,RAS-10FSNS/RCI-2.5FSN3,Approved,Non Ducted,Japan,7.3,28,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/4c674af4694b?text=HITACHIRAS-10FSNS/RCI-2.5FSN3
HITACHI,RAS-12FSNS,Approved,Non Ducted,Japan,8.78,33.5,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/e351fcf7527c?text=HITACHIRAS-12FSNS
PANASONIC,U-5LE2R8,Approved,Ducted,Malaysia,3.45,14,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/f645c299919c28?text=PANASONICU-5LE2R8
PANASONIC,U-5LE2R8E / S-36MF2E5A / S-36MF2E5A / S-36MF2E5A / S-36MF2E5A,Approved,Ducted,Malaysia,3.45,14,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/c401a215a07de?text=PANASONICU-5LE2R8E / S-36MF2E5A / S-36MF2E5A / S-36MF2E5A / S-36MF2E5A
PANASONIC,U-5LE2R8 / S-36MF2E5A / S-36MF2E5A / S-36MF2E5A / S-36MF2E5A,Approved,Ducted,Malaysia,3.45,14,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/ddff898dab82?text=PANASONICU-5LE2R8 / S-36MF2E5A / S-36MF2E5A / S-36MF2E5A / S-36MF2E5A
PANASONIC,U-6LE2R8,Approved,Ducted,Malaysia,4.16,15.5,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/0f70cbf076e20?text=PANASONICU-6LE2R8
PANASONIC,U-6LE2R8E / S-36MF2E5A / S-36MF2E5A / S-45MF2E5A / S-45MF2E5A,Approved,Ducted,Malaysia,4.16,15.5,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/26edd254fc509?text=PANASONICU-6LE2R8E / S-36MF2E5A / S-36MF2E5A / S-45MF2E5A / S-45MF2E5A
PANASONIC,U-6LE2R8 / S-36MF2E5A / S-36MF2E5A / S-45MF2E5A / S-45MF2E5A,Approved,Ducted,Malaysia,4.16,15.5,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/e58aab409d92?text=PANASONICU-6LE2R8 / S-36MF2E5A / S-36MF2E5A / S-45MF2E5A / S-45MF2E5A
HITACHI,RAS-14FSNS/RCI-3.0FSN3/RCI-4.0FSN3,Approved,Non Ducted,Japan,12.68,40,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/19886d4fcd64?text=HITACHIRAS-14FSNS/RCI-3.0FSN3/RCI-4.0FSN3
HITACHI,RAS-16FSNS,Approved,Non Ducted,Japan,14.08,45,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/06c161133b68?text=HITACHIRAS-16FSNS
HITACHI,RAS-18FSNS/RCI-2.0FSN3/RCI-3.0FSN3,Approved,Non Ducted,Japan,14.71,50,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/f62455ca7c44?text=HITACHIRAS-18FSNS/RCI-2.0FSN3/RCI-3.0FSN3
HITACHI,RAS-20FSNS,Approved,Non Ducted,Japan,17.17,56,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/c4b5b2313edcd?text=HITACHIRAS-20FSNS
HITACHI,RAS-22FSNS/RCI-1.0FSN3/RCI-2.0FSN3,Approved,Non Ducted,Japan,17.93,61.5,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/cb12039014b20?text=HITACHIRAS-22FSNS/RCI-1.0FSN3/RCI-2.0FSN3
Haier,ADH200H1ERG / 1UH200W1ERK,Approved,Ducted,China,6.1,20.5,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/375b0a473497?text=HaierADH200H1ERG / 1UH200W1ERK
HITACHI,RAS-5FSNP,Approved,Non Ducted,Japan,2.9,14,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/39c0bc1765cc?text=HITACHIRAS-5FSNP
HITACHI,RAS-6FSNP/RCI-3.0FSN3,Approved,Non Ducted,Japan,3.3,16,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/86204c6e2a58?text=HITACHIRAS-6FSNP/RCI-3.0FSN3
HITACHI,RAS-8FSNP,Approved,Non Ducted,Japan,5.1,22.4,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/17db7a799fd22?text=HITACHIRAS-8FSNP
HITACHI,RAS-10FSNP/RCI-2.5FSN3,Approved,Non Ducted,Japan,6.11,28,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/a0793d82bfb27?text=HITACHIRAS-10FSNP/RCI-2.5FSN3
HITACHI,RAS-12FSNP,Approved,Non Ducted,Japan,8.3,33.5,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/c9d74102b04e?text=HITACHIRAS-12FSNP
HITACHI,RAS-14FSNP,Approved,Non Ducted,Japan,11.48,40,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/d0a332394c8c?text=HITACHIRAS-14FSNP
HITACHI,RAS-16FSNP/RCI-4.0FSN3,Approved,Non Ducted,Japan,11.52,45,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/bae2aa412f64?text=HITACHIRAS-16FSNP/RCI-4.0FSN3
MITSUBISHI HEAVY INDUSTRIES,SRK10YSA-W / SRC10YSA-W,Approved,Non Ducted,Thailand,0.51,2.5,R32,Cooling Only,TRUE,http://via.placeholder.com/150/59542c0c8dfe?text=MITSUBISHI HEAVY INDUSTRIESSRK10YSA-W / SRC10YSA-W
HITACHI,RAS-18FSNP,Approved,Non Ducted,Japan,12.56,50,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/de28bc251bba?text=HITACHIRAS-18FSNP
HITACHI,RAS-20FSNP/RCI-1.0FSN3/RCI-2.0FSN3,Approved,Non Ducted,Japan,12.18,56,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/89a336760589?text=HITACHIRAS-20FSNP/RCI-1.0FSN3/RCI-2.0FSN3
HITACHI,RAS-22FSNP,Approved,Non Ducted,Japan,14.38,61.5,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/4c674af4694b?text=HITACHIRAS-22FSNP
MITSUBISHI HEAVY INDUSTRIES,SRK13YSA-W / SRC13YSA-W,Approved,Non Ducted,Thailand,0.82,3.5,R32,Cooling Only,TRUE,http://via.placeholder.com/150/e351fcf7527c?text=MITSUBISHI HEAVY INDUSTRIESSRK13YSA-W / SRC13YSA-W
MITSUBISHI HEAVY INDUSTRIES,SRK18YSA-W / SRC18YSA-W,Approved,Non Ducted,Australia,1.39,5,R32,Cooling Only,FALSE,http://via.placeholder.com/150/f645c299919c28?text=MITSUBISHI HEAVY INDUSTRIESSRK18YSA-W / SRC18YSA-W
MITSUBISHI ELECTRIC,PUMY-SP112VKMD,Approved,Ducted,Japan;Thailand,3.58,12.5,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/c401a215a07de?text=MITSUBISHI ELECTRICPUMY-SP112VKMD
MITSUBISHI ELECTRIC,PUMY-SP112VKMD-BS/PEFY-P25VMA3-E/PEFY-P32VMA3-E,Approved,Ducted,Japan;Thailand,3.58,12.5,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/ddff898dab82?text=MITSUBISHI ELECTRICPUMY-SP112VKMD-BS/PEFY-P25VMA3-E/PEFY-P32VMA3-E
MITSUBISHI ELECTRIC,PUMY-SP112VKMD/PEFY-P25VMA3-E/PEFY-P32VMA3-E,Approved,Ducted,Japan;Thailand,3.58,12.5,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/0f70cbf076e20?text=MITSUBISHI ELECTRICPUMY-SP112VKMD/PEFY-P25VMA3-E/PEFY-P32VMA3-E
MITSUBISHI ELECTRIC,PUMY-SP112YKMD,Approved,Ducted,Thailand;Japan,3.58,12.5,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/f645c309919c29?text=MITSUBISHI ELECTRICPUMY-SP112YKMD
MITSUBISHI ELECTRIC,PUMY-SP112YKMD-BS,Approved,Ducted,Thailand;Japan,3.58,12.5,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/c401a225a07de?text=MITSUBISHI ELECTRICPUMY-SP112YKMD-BS
MITSUBISHI ELECTRIC,PUMY-SP125VKMD,Approved,Ducted,Thailand;Japan,4.32,14,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/ddff908dab83?text=MITSUBISHI ELECTRICPUMY-SP125VKMD
MITSUBISHI ELECTRIC,PUMY-SP125VKMD-BS/PEFY-P25VMA3-E/PEFY-P32VMA3-E,Approved,Ducted,Thailand;Japan,4.32,14,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/0f70cbf076e21?text=MITSUBISHI ELECTRICPUMY-SP125VKMD-BS/PEFY-P25VMA3-E/PEFY-P32VMA3-E
MITSUBISHI ELECTRIC,PUMY-SP125VKMD/PEFY-P25VMA3-E/PEFY-P32VMA3-E,Approved,Ducted,Thailand;Japan,4.32,14,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/26edd264fc510?text=MITSUBISHI ELECTRICPUMY-SP125VKMD/PEFY-P25VMA3-E/PEFY-P32VMA3-E
MITSUBISHI ELECTRIC,PUMY-SP112YKMD,Approved,Ducted,Thailand;Japan,4.32,14,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/e58aab409d93?text=MITSUBISHI ELECTRICPUMY-SP112YKMD
MITSUBISHI ELECTRIC,PUMY-SP125YKMD,Approved,Ducted,Thailand;Japan,4.32,14,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/19886d4fcd65?text=MITSUBISHI ELECTRICPUMY-SP125YKMD
MITSUBISHI ELECTRIC,PUMY-SP125YKMD-BS,Approved,Ducted,Thailand;Japan,4.32,14,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/06c162133b69?text=MITSUBISHI ELECTRICPUMY-SP125YKMD-BS
MITSUBISHI ELECTRIC,PUMY-SP140VKMD,Approved,Ducted,Thailand;Japan,4.9,15.5,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/f62456ca7c45?text=MITSUBISHI ELECTRICPUMY-SP140VKMD
MITSUBISHI ELECTRIC,PUMY-SP140VKMD-BS/PEFY-P32VMA3-E/PEFY-P40VMA3-E,Approved,Ducted,Thailand;Japan,4.9,15.5,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/c4b5b2413edcd?text=MITSUBISHI ELECTRICPUMY-SP140VKMD-BS/PEFY-P32VMA3-E/PEFY-P40VMA3-E
MITSUBISHI ELECTRIC,PUMY-SP140VKMD/PEFY-P32VMA3-E/PEFY-P40VMA3-E,Approved,Ducted,Thailand;Japan,4.9,15.5,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/cb12049014b21?text=MITSUBISHI ELECTRICPUMY-SP140VKMD/PEFY-P32VMA3-E/PEFY-P40VMA3-E
MITSUBISHI ELECTRIC,PUMY-SP140YKMD,Approved,Ducted,Thailand;Japan,4.9,15.5,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/375b0a473498?text=MITSUBISHI ELECTRICPUMY-SP140YKMD
MITSUBISHI ELECTRIC,PUMY-SP140YKMD-BS,Approved,Ducted,Thailand;Japan,4.9,15.5,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/39c0bc1765cc?text=MITSUBISHI ELECTRICPUMY-SP140YKMD-BS
FUJITSU,ASTG12KUCA/AOTG12KUCA,Approved,Non Ducted,China,0.88,3.5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/86204c6e2a59?text=FUJITSUASTG12KUCA/AOTG12KUCA
FUJITSU,ASTG09KUCA/AOTG09KUCA,Approved,Non Ducted,China,0.51,2.5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/17db7a799fd23?text=FUJITSUASTG09KUCA/AOTG09KUCA
FUJITSU,ASTG12KMCA/AOTG12KMCA,Approved,Non Ducted,China,0.86,3.5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/a0793d82bfb28?text=FUJITSUASTG12KMCA/AOTG12KMCA
FUJITSU,ASTG09KMCA/AOTG09KMCA,Approved,Non Ducted,China,0.51,2.5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/c9d74202b04e?text=FUJITSUASTG09KMCA/AOTG09KMCA
FUJITSU,ASTG24KMCA/AOTG24KMCA,Approved,Non Ducted,China,2.01,7.1,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/d0a333394c8c?text=FUJITSUASTG24KMCA/AOTG24KMCA
FUJITSU,ASTG18KUCA/AOTG18KUCA,Approved,Non Ducted,China,1.31,5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/bae2aa412f65?text=FUJITSUASTG18KUCA/AOTG18KUCA
FUJITSU,ASTG18KMCA/AOTG18KMCA,Approved,Non Ducted,China,1.22,5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/59542c0c8dfe?text=FUJITSUASTG18KMCA/AOTG18KMCA
FUJITSU,ASTG22KMCA/AOTG22KMCA,Approved,Non Ducted,China,1.59,6,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/de28bc251bba?text=FUJITSUASTG22KMCA/AOTG22KMCA
FUJITSU,ARTG60LHTB/AOTG60LATA,Approved,Ducted,Thailand,4.92,15.8,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/89a337760590?text=FUJITSUARTG60LHTB/AOTG60LATA
FUJITSU,ASTG09CMCA/AOTG09CMCA,Approved,Non Ducted,China,0.51,2.5,R32,Cooling Only,TRUE,http://via.placeholder.com/150/4c674af4694b?text=FUJITSUASTG09CMCA/AOTG09CMCA
MITSUBISHI ELECTRIC,PUHY-EP200YNW-A/PLFY-P20VBM-E,Approved,Non Ducted,United Kingdom;Thailand,4.96,22.4,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/e351fcf7527c?text=MITSUBISHI ELECTRICPUHY-EP200YNW-A/PLFY-P20VBM-E
DAIKIN,RXYQ6AYM / FXFSQ50AVM,Approved,Non Ducted,Thailand,3.49,15.44,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/f645c309919c29?text=DAIKINRXYQ6AYM / FXFSQ50AVM
DAIKIN,RXYQ8AYM / FXFSQ50AVM,Approved,Non Ducted,Thailand,5.32,22.4,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/c401a225a07de?text=DAIKINRXYQ8AYM / FXFSQ50AVM
DAIKIN,RXYQ10AYM / FXFSQ50AVM,Approved,Non Ducted,Thailand,7.03,27.02,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/ddff908dab83?text=DAIKINRXYQ10AYM / FXFSQ50AVM
DAIKIN,RXYQ14AYM / FXFSQ50AVM,Approved,Non Ducted,Thailand,10.97,40,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/0f70cbf076e21?text=DAIKINRXYQ14AYM / FXFSQ50AVM
DAIKIN,RXYQ16AYM / FXFSQ50AVM,Approved,Non Ducted,Thailand,13.2,45,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/26edd264fc510?text=DAIKINRXYQ16AYM / FXFSQ50AVM
DAIKIN,RXYQ18AYM / FXFSQ50AVM,Approved,Non Ducted,Thailand,15.64,50,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/e58aab409d93?text=DAIKINRXYQ18AYM / FXFSQ50AVM
DAIKIN,RXYQ20AYM / FXFSQ50AVM,Approved,Non Ducted,Thailand,18.08,56,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/19886d4fcd65?text=DAIKINRXYQ20AYM / FXFSQ50AVM
MITSUBISHI ELECTRIC,PUHY-EP250YNW-A/PLFY-P20VBM-E,Approved,Non Ducted,Thailand;United Kingdom,6.62,28,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/06c162133b69?text=MITSUBISHI ELECTRICPUHY-EP250YNW-A/PLFY-P20VBM-E
MITSUBISHI ELECTRIC,PUHY-EP300YNW-A/PLFY-P20VBM-E,Approved,Non Ducted,Thailand;United Kingdom,8.4,33.5,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/f62456ca7c45?text=MITSUBISHI ELECTRICPUHY-EP300YNW-A/PLFY-P20VBM-E
MITSUBISHI ELECTRIC,PUHY-EP350YNW-A/PLFY-P20VBM-E,Approved,Non Ducted,Thailand;United Kingdom,10.38,40,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/c4b5b2413edcd?text=MITSUBISHI ELECTRICPUHY-EP350YNW-A/PLFY-P20VBM-E
MITSUBISHI ELECTRIC,PUHY-EP400YNW-A/PLFY-P20VBM-E,Approved,Non Ducted,Thailand;United Kingdom,12.07,45,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/cb12049014b21?text=MITSUBISHI ELECTRICPUHY-EP400YNW-A/PLFY-P20VBM-E
MITSUBISHI ELECTRIC,PUHY-EP450YNW-A/PLFY-P20VBM-E,Approved,Non Ducted,Thailand;United Kingdom,14.39,50,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/375b0a473498?text=MITSUBISHI ELECTRICPUHY-EP450YNW-A/PLFY-P20VBM-E
MITSUBISHI ELECTRIC,PUHY-EP500YNW-A/PLFY-P20VBM-E,Approved,Non Ducted,Thailand;United Kingdom,16.11,56,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/39c0bc1765cc?text=MITSUBISHI ELECTRICPUHY-EP500YNW-A/PLFY-P20VBM-E
FUJITSU,ASTG18CMCA/AOTG18CMCA,Approved,Non Ducted,China,1.22,5,R32,Cooling Only,TRUE,http://via.placeholder.com/150/86204c6e2a59?text=FUJITSUASTG18CMCA/AOTG18CMCA
FUJITSU,ASTG12CMCA/AOTG12CMCA,Approved,Non Ducted,China,0.86,3.5,R32,Cooling Only,TRUE,http://via.placeholder.com/150/17db7a799fd23?text=FUJITSUASTG12CMCA/AOTG12CMCA
PIONEER INTERNATIONAL,GR-09CHSA/GIF-09CHSA,Approved,Non Ducted,Australia;China,0.59,2.5,M60,Reverse Cycle,TRUE,http://via.placeholder.com/150/a0793d82bfb28?text=PIONEER INTERNATIONALGR-09CHSA/GIF-09CHSA
PIONEER INTERNATIONAL,GR-12CHSA/GIF-12CHSA,Approved,Non Ducted,Australia;China,0.87,3.5,M60,Reverse Cycle,TRUE,http://via.placeholder.com/150/c9d74202b04e?text=PIONEER INTERNATIONALGR-12CHSA/GIF-12CHSA
PIONEER INTERNATIONAL,GR-18CHSA/GIF-18CHSA,Approved,Non Ducted,Australia;China,1.51,5,M60,Reverse Cycle,TRUE,http://via.placeholder.com/150/d0a333394c8c?text=PIONEER INTERNATIONALGR-18CHSA/GIF-18CHSA
PIONEER INTERNATIONAL,GR-24CHSA/GIF-24CHSA,Approved,Non Ducted,Australia;China,2.05,7,M60,Reverse Cycle,TRUE,http://via.placeholder.com/150/bae2aa412f65?text=PIONEER INTERNATIONALGR-24CHSA/GIF-24CHSA
PIONEER INTERNATIONAL,GR-28CHSA/GIF-28CHSA,Approved,Non Ducted,Australia;China,2.34,7.8,M60,Reverse Cycle,TRUE,http://via.placeholder.com/150/59542c0c8dfe?text=PIONEER INTERNATIONALGR-28CHSA/GIF-28CHSA
Innova 2.0,CZMO12IC3II,Approved,Non Ducted,Italy,0.64,2.09,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/de28bc251bba?text=Innova 2.0CZMO12IC3II
Brivis,DO-SC18Z9/ DI-XU18Z,Approved,Ducted,Australia,5.12,17.14,R410A,Cooling Only,FALSE,http://via.placeholder.com/150/89a337760590?text=BrivisDO-SC18Z9/ DI-XU18Z
Brivis,DO-SC22Z9/ DI-XU22Z,Approved,Ducted,Australia,5.7,21.13,R410A,Cooling Only,FALSE,http://via.placeholder.com/150/4c674af4694b?text=BrivisDO-SC22Z9/ DI-XU22Z
APAC,P012AHR3SA-,Approved,Ducted,Australia,3.5,12.3,R410A,Reverse Cycle,,http://via.placeholder.com/150/e351fcf7527c?text=APACP012AHR3SA-
APAC,P015AHR3SA-,Approved,Ducted,Australia,4.2,15.2,R410A,Reverse Cycle,,http://via.placeholder.com/150/f645c309919c29?text=APACP015AHR3SA-
APAC,P018AHR3SA-,Approved,Ducted,Australia,5,17,R410A,Reverse Cycle,,http://via.placeholder.com/150/c401a225a07de?text=APACP018AHR3SA-
Carrier,42SHDS053 / 38SHDS053,Approved,Ducted,China,1.44,5.3,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/ddff908dab83?text=Carrier42SHDS053 / 38SHDS053
APAC,P020AHR3SA-,Approved,Ducted,Australia,5.7,20,R410A,Reverse Cycle,,http://via.placeholder.com/150/0f70cbf076e21?text=APACP020AHR3SA-
APAC,P023AHR3SA-,Approved,Ducted,Australia,6.9,22.2,R410A,Reverse Cycle,,http://via.placeholder.com/150/26edd264fc510?text=APACP023AHR3SA-
APAC,P024AHR3SA-,Approved,Ducted,Australia,7,24.6,R410A,Reverse Cycle,,http://via.placeholder.com/150/e58aab409d93?text=APACP024AHR3SA-
Panasonic,CS-Z25UFRAW / CU-Z25UBRA,Approved,Non Ducted,Malaysia,0.5,2.5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/19886d4fcd65?text=PanasonicCS-Z25UFRAW / CU-Z25UBRA
Panasonic,CS-Z35UFRAW / CU-Z35UBRA,Approved,Non Ducted,Malaysia,0.86,3.5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/06c162133b69?text=PanasonicCS-Z35UFRAW / CU-Z35UBRA
APAC,P030AHR3SA-,Approved,Ducted,Australia,8.4,30.1,R410A,Reverse Cycle,,http://via.placeholder.com/150/f62456ca7c45?text=APACP030AHR3SA-
PIONEER INTERNATIONAL,CPE-60A1/VPC-60D1,Approved,Ducted,Australia;China,4.63,16.29,M60,Reverse Cycle,TRUE,http://via.placeholder.com/150/c4b5b2413edcd?text=PIONEER INTERNATIONALCPE-60A1/VPC-60D1
PIONEER INTERNATIONAL,VPC-60D1/VPE-60A1/CPE-60A1,Approved,Ducted,Australia;China,4.63,16.29,M60,Reverse Cycle,TRUE,http://via.placeholder.com/150/cb12049014b21?text=PIONEER INTERNATIONALVPC-60D1/VPE-60A1/CPE-60A1
PIONEER INTERNATIONAL,VPE-60A1/VPC-60D1,Approved,Ducted,Australia;China,4.63,16.29,M60,Reverse Cycle,TRUE,http://via.placeholder.com/150/375b0a473498?text=PIONEER INTERNATIONALVPE-60A1/VPC-60D1
APAC,P035AHR3SA-,Approved,Ducted,Australia,9.812,33.232,R410A,Reverse Cycle,,http://via.placeholder.com/150/39c0bc1765cc?text=APACP035AHR3SA-
APAC,P040AHR3SA-,Approved,Ducted,Australia,12.09,38.7,R410A,Reverse Cycle,,http://via.placeholder.com/150/86204c6e2a59?text=APACP040AHR3SA-
APAC,P045AHR3SA-,Approved,Ducted,Australia,14.26,43.4,R410A,Reverse Cycle,,http://via.placeholder.com/150/17db7a799fd23?text=APACP045AHR3SA-
APAC,P055AHR3SA-,Approved,Ducted,Australia,17.288,51.324,R410A,Reverse Cycle,,http://via.placeholder.com/150/a0793d82bfb28?text=APACP055AHR3SA-
APAC,P065AHR3SA-,Approved,Ducted,Australia,19.48,62,R410A,Reverse Cycle,,http://via.placeholder.com/150/c9d74202b04e?text=APACP065AHR3SA-
APAC,P028AHR3SA-,Approved,Ducted,Australia,8.75,27.29,R410A,Reverse Cycle,,http://via.placeholder.com/150/d0a333394c8c?text=APACP028AHR3SA-
APAC,P033AHR3SA-,Approved,Ducted,Australia,9.93,31.33,R410A,Reverse Cycle,,http://via.placeholder.com/150/bae2aa412f65?text=APACP033AHR3SA-
APAC,P038AHR3SA-,Approved,Ducted,Australia,11.41,36.64,R410A,Reverse Cycle,,http://via.placeholder.com/150/59542c0c8dfe?text=APACP038AHR3SA-
LG,ARUM120LTE5 / ARNU12GBGA4 / ARNU09GBGA4,Approved,Ducted,South Korea,8.33,32.5,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/de28bc251bba?text=LGARUM120LTE5 / ARNU12GBGA4 / ARNU09GBGA4
LG,ARUM140LTE5 / ARNU09GBGA4 / ARNU12GBGA4,Approved,Ducted,South Korea,10.08,38.3,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/89a337760590?text=LGARUM140LTE5 / ARNU09GBGA4 / ARNU12GBGA4
LG,ARUN040LSS0 / ARNU12GBGA4 / ARNU07GBGA4,Approved,Ducted,South Korea,3,12.1,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/4c674af4694b?text=LGARUN040LSS0 / ARNU12GBGA4 / ARNU07GBGA4
LG,ARUN050LSS0 / ARNU12GBGA4,Approved,Ducted,South Korea,3.58,14,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/e351fcf7527c?text=LGARUN050LSS0 / ARNU12GBGA4
LG,ARUN060LSS0 / ARNU15GBGA4 / ARNU07GBGA4,Approved,Ducted,South Korea,4.4,15.5,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/f645c309919c29?text=LGARUN060LSS0 / ARNU15GBGA4 / ARNU07GBGA4
LG,ARUN080LSS0 / ARNU15GBGA4,Approved,Ducted,South Korea,6.54,22.4,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/c401a225a07de?text=LGARUN080LSS0 / ARNU15GBGA4
LG,ARUN100LSS0 / ARNU15GBGA4 / ARNU07GBGA4,Approved,Ducted,South Korea,7.92,28,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/ddff908dab83?text=LGARUN100LSS0 / ARNU15GBGA4 / ARNU07GBGA4
LG,ARUN120LSS0 / ARNU15GBGA4 / ARNU12GBGA4,Approved,Ducted,South Korea,9.96,33.6,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/0f70cbf076e21?text=LGARUN120LSS0 / ARNU15GBGA4 / ARNU12GBGA4
Panasonic,CS-Z50UFRAW / CU-Z50UBRA,Approved,Non Ducted,Malaysia,1.37,5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/26edd264fc510?text=PanasonicCS-Z50UFRAW / CU-Z50UBRA
APAC,S012IHR1SA- / S012OVR3SA-,Approved,Ducted,Australia,3.5,12.3,R410A,Reverse Cycle,,http://via.placeholder.com/150/e58aab409d93?text=APACS012IHR1SA- / S012OVR3SA-
MITSUBISHI ELECTRIC,PUHY-P200YNW-A / PLFY-P20VBM-E,Approved,Non Ducted,United Kingdom;Thailand,5.58,22.4,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/19886d4fcd65?text=MITSUBISHI ELECTRICPUHY-P200YNW-A / PLFY-P20VBM-E
MITSUBISHI ELECTRIC,PUHY-P250YNW-A / PLFY-P20VBM-E,Approved,Non Ducted,Thailand;United Kingdom,7.56,28,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/06c162133b69?text=MITSUBISHI ELECTRICPUHY-P250YNW-A / PLFY-P20VBM-E
MITSUBISHI ELECTRIC,PUHY-P300YNW-A / PLFY-P20VBM-E,Approved,Non Ducted,Thailand;United Kingdom,9.86,33.5,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/f62456ca7c45?text=MITSUBISHI ELECTRICPUHY-P300YNW-A / PLFY-P20VBM-E
HITACHI,RAD-E50YHA/RAC-E50YHA,Approved,Ducted,Malaysia,1.31,5,R32,Reverse Cycle,TRUE,http://via.placeholder.com/150/c4b5b2413edcd?text=HITACHIRAD-E50YHA/RAC-E50YHA
MITSUBISHI ELECTRIC,PUHY-P350YNW-A / PLFY-P20VBM-E,Approved,Non Ducted,Thailand;United Kingdom,11.3,40,R410A,Reverse Cycle,TRUE,http://via.placeholder.com/150/cb12049014b21?text=MITSUBISHI ELECTRICPUHY-P350YNW-A / PLFY-P20VBM-E
